GeneSymbol	t0.5h	t1h	t2h	t4h	t8h	t48h
Fsd1	0.113775518572481	0.0139058350529204	-0.515924063180552	-0.894201235961848	-0.872724372837862	-0.819807447684312
Sprr2a2	0.136539544885462	0.075896209240419	0.190278594503965	0.16561803790839	0.252914190880039	0.111418008999983
Grin2c	0.113324745770557	0.0232054300767519	0.0919459761075361	0.0987834822489342	0.169464912272775	0.0749002413987787
Acadm	-0.111611820920682	-0.0913839612745218	-0.198626071568917	-0.700224856347933	-0.361371409528962	1.02796451348136
Krtap19-9a	0.139826957733928	0.0481524134232911	0.0184355804032057	0.0389331421907047	0.133641923017653	0.0645866098201253
Exoc8	-0.138458693546287	-0.196407976191939	0.276696994002124	0.60033059492053	0.498845481278838	0.441270077509168
Ankrd23	-0.149218389276603	-0.308107588186299	-0.114920383889372	0.210435879230632	0.095063297354697	-0.140637828015334
Dot1l	0.139671329504072	0.974687841487839	1.43310964530791	0.620104715816826	0.534819763450688	0.870837617473173
Gm10267	-0.113211599850439	0.052832804621171	0.00315443830781525	-0.0362576420926537	-0.107658006231636	-0.0658633178431947
Gm25884	-0.107566662180012	0.0371624798674013	0.0509926681880861	0.0249787776127994	0.0413315050539307	-0.044948805454327
Hyal3	-0.128267515991269	-0.131775557842797	-0.0886281768468287	-0.0420143725878379	-0.0264678096638722	0.00599414572611678
Fscn1	0.132699475963031	0.0455891820883387	-0.0313874756752099	-0.0352169714347905	0.0601263258987981	-0.502424425210084
Tac4	0.14149909349921	-0.0160052595156328	-0.0194390200450218	0.131662259173797	0.185439221027958	0.153646342127262
Ltv1	-0.116807982323042	-0.103070716824515	-0.169876018391342	0.258994415819929	0.655522374397565	0.52091084792314
Prpf4b	-0.115559126212711	-0.146677068948627	0.110836665711441	0.24874227760961	0.461401922036746	0.116232069703413
Hpgd	0.12232516397181	0.0708867655127445	0.0967526753255221	0.0463981240936793	0.109471760752998	0.0916250339302662
3300002I08Rik	-0.13219141639172	-0.2651849705089	-0.284450882674377	-0.230359507490565	-0.357274517109041	-0.0416281194043977
Fgf7	0.126735219576007	0.184718677377537	-0.157523007424077	-0.396306411675884	-0.460146892643619	-2.08385655240919
Epha7	-0.119905855862545	-0.101507382512268	-0.148500650314582	0.0609620199210781	-0.0892737863228978	0.0583361580688173
Abcd2	-0.160151491725788	-0.272323033306661	-0.648843399096833	-1.24682278059351	-1.87934465881495	-0.941750037582
Gm16487	0.129248494917385	-0.00297059377720377	0.0639831881453601	-0.00133747548570184	0.125084270913015	0.110032758537749
Stab1	0.116505047768243	0.0603636206669389	0.174174296398211	0.12264807937339	0.323259285905608	0.201832020199044
Tgm1	0.117427731213923	-0.0501619121759411	0.0818649126895847	0.150062591506456	0.320661726492425	0.204810812589883
AU022751	0.133489693552644	0.0295702381539407	0.0264392259339834	0.136953352139921	0.263163600932447	0.170695480562738
Preb	0.133985515792181	0.425684750029788	1.06808109330626	1.02673331699045	0.792198258970625	0.713597589163278
Gm10683	0.12721172058265	0.0105292211167098	0.107339068340805	0.428095581871053	0.274545826106515	0.202529340634968
Gm10244	-0.121340353714324	-0.0755504942720506	-0.125671429787536	-0.210714632567527	-0.174510098378812	-0.125031704953493
Mir136	-0.132673837782709	-0.219762006009794	-0.136348690582536	-0.1635584864988	-0.0315956570876441	-0.126222765602843
Gm9944	-0.123871551326358	-0.024876700285442	-0.0447440249090629	-0.0109836973403015	-0.0581486862341709	-0.110075533981436
Rasgef1c	0.158554493640417	0.0199377166817278	0.13936972873401	0.17047328396937	0.354045695437123	0.278929008007202
BC021614	0.11826397677931	-0.0874175927601133	0.00117505483226577	-0.0271723455810688	0.13223529990709	0.0546186758067657
St3gal6	-0.133437380342064	-0.125869089055097	-0.0595447615312743	-0.227262528541328	-0.693157068218239	-0.283494189806394
Lrg1	0.111447986392038	0.0379388463625725	0.04070681450776	0.218262552053579	0.291754951979554	0.761588978531841
Stat2	-0.11409373350722	-0.293929573381279	-0.56063894509643	-0.712122009042465	-0.860622720859505	-0.858814338070101
Wwc1	0.124475821943877	0.109324528944917	0.0518481294103381	0.114106869485049	0.0446828625003217	-0.194014092891668
Dpm3	-0.148030721786897	-0.153565034192264	-0.065922034375161	-0.0697150299243319	-0.212108635692488	0.12698627159507
BB014433	0.122989615073248	-0.0124683662723495	0.132260721805697	0.132490320736318	0.35114608556935	0.0654602436113416
Mrpl13	-0.115938367232962	-0.117789990662333	-0.0509926155400908	-0.115957137563349	-0.220462448320063	0.166106962662994
4930533L02Rik	0.146651426428146	0.00281415695531084	0.0602260596152417	0.136348484447546	0.195637350396691	0.0827223236029235
Stk39	0.128829371229216	0.16630007076987	0.195010977721353	0.79891824338573	1.67661245640578	1.16503728483395
Bub3	-0.109895676383497	-0.116118417009272	-0.137861646478129	0.0367457702466876	0.355783463498501	0.362693132379716
LOC102635943	0.122026943485304	0.00457561253132965	0.0338863840612529	0.156903704210583	0.107419324458409	0.129771041847771
Lkaaear1	0.149210785765267	-0.00586055601438762	0.0672776793530518	-0.0115522873632479	0.125277394922049	0.156246201387558
Ctif	0.120538787928384	0.163126863527477	-0.0219412121375573	-0.348997107948096	-0.136235016758146	-0.173787221004087
Olfr814	0.114178893723529	0.0600126222719179	0.153830448108062	0.0670808567679924	0.124810749009748	0.0998146251235257
Psma4	-0.111208640527169	-0.130546850123901	0.00226303760782542	0.141984451144799	0.367840684107877	0.332752418380693
Olfr330	0.151099108784682	0.163545199174003	0.033193506473979	0.0517974429020196	0.0377576775115056	0.0285271096781479
Mrpl42	-0.194814222490361	-0.0404802493098817	-0.115979023883165	-0.155739957085743	-0.327700433812845	0.480950362801941
Ucp2	0.115543028660689	0.491601259737005	1.21897178943856	1.51268020013752	1.43687610484173	1.15944435060228
Gm12669	-0.170219988078387	-0.0392663813832854	-0.174155695392823	-0.0143231732036746	0.244707997039336	0.453478821613571
Pvrl1	0.11949117840679	0.453423947281077	2.45747423477191	2.43889245802681	1.8082657832652	0.282984940896611
9530020O07Rik	0.130088448569484	0.137425684868898	0.191618324256863	0.151594797209121	0.00454686223698353	0.195089495570297
Ippk	0.184003165996153	0.0677240891279141	1.18714156199275	1.52354810351434	1.13448490410331	1.0571469791918
Hspb9	0.126681497146688	0.00186745669439681	0.125896106026572	0.158071175566164	0.226317006737595	0.212869893771463
Igkv8-28	-0.174619949015232	0.129275122629481	-0.0480307666724133	-0.0164537725195384	-0.0935346370353818	-0.102685505643294
Mirlet7b	-0.11685581265591	-0.0883018714203736	0.0941595416139123	0.0105002628135722	0.182268945244394	0.184183499106606
Olfr248	0.125525919793396	0.0997748837051997	0.179542497384478	0.276200325738081	0.0375519982292323	0.232741875616754
Fam84b	0.134692404687711	0.0697509203670323	0.135192779746405	0.0959922979622174	0.209287136546773	0.249224232619688
Mrps30	-0.13245993004106	-0.207682691584491	-0.271351941133004	0.431910643001746	0.572447931526382	0.805427099852098
St6gal1	0.130912927843559	0.131120875074668	0.0842833510614778	0.395068374135361	0.431958130748324	-0.339815954786953
Dusp14	0.16104194331407	0.363210883766749	1.51737824898125	1.67366785283035	2.26231947963321	0.727119148141547
Gm5263	0.161471629253295	0.00100586413639014	0.027533388769247	0.219617534304829	0.252643881495383	0.542478492172904
Nfkb2	0.108771904320902	0.143489955829665	0.105201322047106	-0.223869174696226	0.0492491972467022	-0.432987876638792
Olfr744	0.134648374016656	0.065151365490947	0.0747530632021736	0.160922077511586	-0.034877466250177	0.0894457501808841
Gipc3	-0.112671342280416	-0.199204743806417	-0.261751979743957	-0.602248263236321	-0.855135360857545	-0.707624803320702
Cldn7	0.151535128217967	0.151877413876264	0.0237923416211405	0.152762529236511	0.230441868123563	0.280793912025869
Fhad1	0.105095392611741	0.0319832014790951	0.0690205276112623	0.0769383340582657	0.0481860206957885	0.100995124855342
Wbp1	-0.119798678014456	-0.191253791058527	-0.204518564341807	-0.402499092691237	-0.838928684876766	-0.456844226840539
1700062I23Rik	0.156413604838179	0.158980403262528	0.172856824384366	0.192999818956941	0.223408508585898	-0.0112825474122822
Cdadc1	-0.117288378069533	-0.166760181440534	-0.424924377155364	-0.544116289368604	0.00277654792067317	-0.109395551424821
Isoc2b	0.141825088556933	-0.036211877749011	-0.216157261639527	-0.320922534060605	-0.476133487870669	-0.31923267163978
Scg5	0.137995616316267	-0.0675017610468531	-0.017582680823379	0.0444333412321125	0.114159481060033	0.0998224824082934
Aldh3a1	0.144003012068632	0.288360076259407	0.490882685746614	0.428199355427811	-0.0200445632985069	1.25667404291578
Rasgef1b	0.140006838080872	1.197776281357	2.04489101546131	0.945941193618786	0.456985353091249	1.97546218244108
Tmcc3	0.130172840556061	0.0551033905158667	-0.252068556420865	-0.621877085664649	-0.472392510909549	1.69276019394289
Igkv4-70	-0.11932456651963	-0.163769103780872	-0.281110767970571	-0.305553158937377	-0.293329637692024	-0.288515537767749
Insrr	0.124520580059827	0.0301913020710218	0.114318780365729	0.113913392274052	0.239085910715412	0.22571091342208
Defb34	-0.145457993325758	-0.16234163546976	-0.0762248490751354	0.0256709452714539	-0.0247510725735953	-0.0853440710162143
Ccr1l1	0.110311601277532	0.145891348839537	0.15613759022687	0.302934895724404	0.392520295421764	0.186298727926907
Myom2	0.1358800519168	-0.0710867557088557	0.116437593691268	-0.0237737532871103	0.220194744181197	0.171467815788618
Prl3d1	-0.128613040030368	-0.0714716832548019	-0.12801880990507	-0.0314244063523361	0.0516094537457192	-0.13261977732453
n-R5s151	-0.114055285553048	-0.154352743173218	0.105872194173729	0.165162434830224	0.130088213324944	0.282047261866403
Diap3	0.126851835598417	0.193283572156172	0.183949210325684	-0.336350027120584	-0.857297950225599	-0.331203624629236
Atg9b	0.138393262968481	0.00809792645181417	0.0925500490852507	0.156339216041648	0.276754433164429	0.1121885500776
Grip1	0.110130521631111	0.0224953638212426	0.114701623633346	0.127935437191303	0.19860871484942	0.137607832675689
Actl7a	0.120757746262254	-0.0848278010551997	-0.0623631627051333	0.0519771006464946	0.208882768318799	0.148464343003806
A330008L17Rik	0.15800792908807	0.0282877725098114	0.0921122431522967	0.0540369867225579	0.324499385904431	0.295921002656598
Kri1	-0.149633704615658	-0.218167590413227	-0.0591429813969384	0.755697240916481	0.824206817915975	0.582503987229526
4930547M16Rik	-0.11688606872834	-0.196435063536201	-0.252410035198231	-0.135506507435407	-0.0431561538364171	0.00973238967974233
Olfr654	0.137833328861722	0.220831350408962	0.133206088244466	0.106252257872714	0.275568724650398	0.0507940812883279
Rad9a	-0.144946483103189	-0.417734725322335	-0.441225101927433	-0.152531218493609	0.144628675900245	-0.139001099644133
Gm7308	0.113066136329069	-0.0211131170257417	-0.0618276873067884	-0.189431501846569	-0.460743662051641	-0.470986335059159
Oaz3	0.121988515019576	0.138975553885759	0.224350656783112	0.228746318113347	0.267622026273746	0.201658109123557
Mir127	0.12878994409447	-0.0702356890329163	-0.0600384895862351	-0.0601348994989985	-0.0401948960342153	-0.133578087530348
Nhlrc1	0.142077144635715	-0.021043472325994	0.00187848672454116	0.0622764074910229	0.174435816041077	0.142340233123901
Tshz1	0.118405494148313	0.170992633207778	0.513271380978706	0.816529345865604	0.7954883275273	0.165212942379149
Olfr890	-0.107774216713458	-0.0933216775741599	0.0900999996325034	0.0316339429681225	-0.0588719040991581	-0.100325989281145
LOC102634135	0.133428178237317	0.055340327227734	0.26052805674687	0.188198240031914	0.498412029041038	0.293570903415001
Timm8a1	0.118246802834644	0.168849608003527	0.733327848114497	1.72797915852306	2.1416402548852	2.1727538985812
4930578C19Rik	0.15762243603458	0.0737357362538873	0.234199685467552	0.208317522857799	0.349189414147341	0.204914806526643
Serpinb2	0.163424543572701	0.139403817788335	0.117575952525487	0.0497952937484536	0.0117240027068535	-0.0963157186085102
H2-Eb1	0.115657991556736	0.125627577393482	0.121217010378823	0.157587899524657	0.131709298561733	0.25896528844153
Arhgap27	0.150054530064378	-0.0360818118674038	0.0692004745660704	0.208629300482555	0.233264911401727	0.262137081493424
A730089K16Rik	0.115539806687079	0.0076403415411912	0.0557436937346338	0.0712766778597196	0.0663954010482133	0.0943318481550186
Gm7882	0.12251821478513	0.00686299428263482	0.0929247426877087	0.139712174950311	0.129577842098975	0.122741961524615
Ssh3	-0.106595094111285	-0.275413067756318	-0.267362963630566	-0.633251152281217	-0.590590191225976	-0.821632215998113
Cbr3	-0.146526993318892	-0.208533933989781	0.249521929328411	0.635558955535599	0.904025887304305	1.89705719975294
Gm10688	-0.156072765181155	-0.219216336323511	-0.0538141367071763	-0.270012809183665	-0.068798756189981	-0.131085406808197
Olfr435	0.139123874377883	0.0616620633591367	0.123377672606363	0.261520178040082	0.255690091557683	0.21719748056706
Tas2r116	0.151080983604794	-0.0567171603602823	0.149186627646048	0.0837429220399279	0.156453883486015	0.0219842849946916
Meis3	-0.117494287957172	-0.164709391111863	0.00229540910102877	-0.125192168271177	-0.359009336689111	-0.680759686611452
Atp7a	0.122904894690947	0.214179340799715	0.416397746973283	0.430437722520955	0.407186715913332	-0.187557705206917
1700012B15Rik	-0.10701545470128	-0.243224734532282	-0.40004977909423	-0.472197766070597	-0.21875699380784	-0.245011909875435
Snord58b	-0.335773567763134	0.0812244340685879	0.688175956088418	1.115527416716	0.870989202340941	0.498984424952831
Fam134a	-0.127705580991472	-0.201348171740143	-0.513661076433506	-0.477571982195228	-0.171568284237683	-0.122394820580467
Gm8385	-0.1062012911503	-0.119960851478734	-0.122653680018427	-0.172717114817321	-0.0397877679906111	-0.0373658434233946
Nrcam	0.112561016189332	-0.0369773592460731	0.116164048131961	0.142465931084644	0.222064510593391	0.159727605952363
Ptprv	-0.112342262036214	-0.114554340214995	-0.255994436483729	-0.370415057461325	-0.677376670382505	-0.524454986715775
Gm4938	0.144183419074436	0.0223802513335274	0.0109618129271132	0.125111526674687	0.0181780399321827	0.385765803598389
Prl5a1	-0.118981486038702	-0.0457627605461841	-0.117076512217835	-0.183009385399275	0.0499437713653075	-0.0510528316209182
Gm24764	-0.121369359349628	0.0399268643967705	0.0936438039674927	-0.0226508201592539	-0.136497620108544	-0.0748978877418187
Slc44a4	0.150301913115364	0.110052837839517	0.13407172936185	0.156450091033614	0.211406966588825	0.0940415920512425
Fzd2	-0.116988559265939	-0.281430759452148	-0.878454595549458	-2.20492209211466	-1.70692307125455	-1.46194229003421
Lypd6	-0.118315561899994	-0.0242050089671126	-0.166825897184893	-0.239994552711954	-0.100198828192904	0.090375658556729
Olfr1214	0.166259696355096	0.100181953842358	-0.0355660557860995	0.167539483143932	0.175775617040792	0.197840327473441
C8g	-0.113993158648023	-0.150965287317355	-0.0435854799435589	-0.592831748756405	-0.969035207167287	-0.429762066509724
Gm9744	-0.149911231321437	-0.210068930864946	-0.384260121245577	-0.202585822315258	-0.0919652925905208	-0.0308525378571778
Rab44	0.122308357393717	-0.108560657280094	0.0979490014976658	0.063432803200568	0.167771603835885	0.0575887280814698
Lonrf1	-0.126194292180656	-0.113202435919829	-0.207903745257299	-0.771670383057054	-0.685966809311354	-0.683589854073281
Tbc1d30	0.117949254127508	0.0794296372253989	0.00900564262201264	0.0881338317620592	0.168212791181631	0.128997894632874
Irx3os	0.118213485138668	-0.0457007223139296	-0.0807409159125463	-0.00669559099636352	0.127042231862204	0.102358101478641
Evx1	0.128617525322634	0.0313210111562192	0.0489565120473445	0.076313845421109	0.0540312114614032	0.159740017822946
Wdr47	0.150973213197121	0.285991373857142	-0.105359031154073	-0.443730734592737	-0.330594084425309	-0.169026239631082
2010106E10Rik	0.169318112656621	0.0901890430258669	0.0874224320966688	0.173556896136156	0.278005844003894	0.380065805309526
Nt5dc3	0.12570710519805	0.317679203889471	1.3442805628039	1.46754713040083	0.824274313380712	0.0577579464269551
Zfp109	-0.130266603357667	-0.385800771329379	-0.917397663632045	-0.484015150625614	-0.166562555267205	-0.148049412859352
Slfn4	-0.115898722528511	-0.0524747005967718	0.0334029924360726	-0.00768802652584721	0.0818374871080021	0.0997383264071106
Naalad2	-0.122895332972256	-0.0187456903574272	-0.0762499408385544	-0.399083757638085	-1.04126030950104	-1.527734527977
Zfp276	-0.113673844043996	-0.0205601931060393	0.335247561496253	0.206310352769844	0.120251659140918	-0.171482251820203
Cyp2a5	0.154554253168794	0.0900561597024323	0.242040931296751	0.0929226202933577	0.177332454361575	0.0507585464708518
Kdm5d	0.130005265818586	-0.0260667722846142	-0.0266075829451369	-0.00361766100378524	0.178501404088783	0.00764063796233128
Scamp1	0.112646070816453	0.0957601320814199	0.334262834467587	0.224046372390633	-0.109399184751652	-0.19208257702126
Wee1	0.121664039606106	1.14880192074737	0.788601155751413	-0.291573900129062	-0.249020214662679	-0.32890907928568
Slco1b2	0.125595151169026	-0.00184799663201662	0.439558090340787	0.18423586539864	0.297776235834146	0.108970504591891
Hmx1	0.128053701610337	0.157436643916755	0.139982097435128	0.170763214475802	0.273507121075243	0.318071238744292
Actrt3	0.165743056981196	0.0834037483638443	0.113368837117743	0.184042259865954	0.22129504595962	0.233100390819411
n-R5s85	-0.229053734930686	-0.165304463311633	0.0492957469981876	0.0741135057118232	0.359384945839575	0.0403403255801145
Gm5224	0.162727432977896	0.170833013223872	0.0162442307733759	-2.24598099585194e-05	0.229717901793515	0.270446445080712
Gm22300	0.127078918671508	0.0568173234198586	0.0250107390595389	0.128964664947697	0.191484614338883	0.159955296938135
Ccdc153	0.152195422077684	0.0805111788591706	0.227827186441655	0.176567162572527	0.338703887643828	0.207139117447126
AI747448	0.118760581366725	0.27055197641839	0.16488542879647	0.251806044124877	-0.00342197275636735	0.204587500068809
Fgd2	0.109629635506137	0.0208427001116416	0.0929346151837152	0.129172060294682	0.190892249383102	0.249833799468918
Gm12877	0.148071107228546	-0.0561457560961616	0.145786551839552	0.0556644563144539	-0.122452452612218	-0.127816801305145
Arl14ep	-0.108923080146081	-0.235048152878456	-0.585019517717438	-0.468589371642082	-0.326795397232566	-0.237712451783423
Gm6114	0.129698401461	0.0407447499958726	0.118191494356898	0.211065583132926	0.131809454323741	0.195059677940771
Stc1	-0.114303855294182	-0.118671798783664	-0.298405582732068	-0.917019980693729	-1.83258332034139	-2.94184152523999
Gm25926	-0.113650268291454	-0.122414889313739	-0.145709374396941	-0.0913705214960157	0.0307943921685494	-0.224621401100755
Gm9823	0.129523295138101	0.145920346187763	0.248921980619592	0.169522133194151	0.1820440308546	0.170803346958699
Timd4	0.108278549800698	0.0813222679986234	0.058041729873298	0.161906465161247	0.0824769539445116	-0.0111771766953446
Pcbd2	-0.136150614676318	-0.186688376431205	-0.0267320406227824	-0.0304170990076962	-0.158469454054245	0.175455707190073
Ceacam12	0.133571109471054	0.0237270752201519	0.073397409037848	0.154226272139754	0.107174435516278	0.170563152025592
Zfp9	0.115787709699898	-0.267085533001781	-0.0962992970749106	0.327546462844396	-0.195994789678117	-0.706484994677636
Trav7-3	-0.135277475715642	-0.151169758694779	-0.174055653946908	-0.163002786554011	-0.0857329262157105	-0.199956626157564
Gm11929	0.131495322200919	0.0827823011186579	-0.00781454055567288	0.10440179691821	0.230152931418578	0.249945789780249
Ggnbp2	-0.104557043037991	-0.263544088364082	-0.0204278768549493	0.279050600336952	0.27542471625345	0.105616266845207
Zfp551	-0.133420859682184	-1.12635843300781	-0.851523822843096	-0.587842215689061	-0.580043435928236	-0.681076926657619
Cd72	0.168322527553959	0.152707328877856	0.090745392132674	0.18469771529863	0.194318542745886	0.154184082509966
Parvb	0.11070729621483	0.10019675823068	0.38269779013809	1.17152805279722	1.26277126369467	-0.678884381256819
Gpr97	0.123267246631203	0.0571583858608049	0.181816728759033	0.107748819127463	0.160674098151625	0.0924661378657836
Gm5913	0.136040403483491	0.0834005075193947	0.440563734193033	0.943788469394917	1.05070765503454	0.803686014009154
Adamts15	0.135233096642355	0.293308358630198	1.46046520316935	1.84319768965359	1.24102897487245	2.6684421043595
Ficd	-0.146857058960592	-0.0289778098897013	0.245456049144726	0.509660112354135	0.526694936513541	-0.122760776328144
Izumo4	-0.134850342223103	-0.287711317097331	-0.42527769451876	-0.559942722097894	-0.901516216605106	-0.802741815201447
Mtrf1	-0.115366189384549	-0.195615186467993	-1.02623526594251	-0.622310642650537	-0.619983648497125	-0.105418730478615
4930444G20Rik	-0.120350047277541	-0.0243278171596328	-0.0476229557587047	0.16453785117066	0.186843545822906	-0.0785815273288035
Taf9	-0.120955924897805	-0.0717501637531761	0.0767437584562209	0.354564613671924	0.542527504770893	0.507059569154073
LOC102635760	-0.111488686903519	-0.117975074751181	-0.464016479195974	-0.461659770949417	-0.44551402262779	0.0307883813187786
Mss51	-0.185344268461592	-0.341194474216864	-0.424948232116245	-0.350086306224799	0.0154077040767664	-0.173463413291366
Il12b	-0.120429547499758	-0.145584819648156	-0.167896341626959	0.0170474943517718	0.153288455808244	0.085554265345805
Rims4	0.116431352159495	0.0731446694911888	0.0268694957213675	0.126191522183648	0.156255131348663	0.18231091370313
Golga1	-0.107964729443211	-0.2802448850092	-0.856100259935738	-0.613524206090922	-0.177575857318651	0.0758797217920009
Tas2r123	-0.128049815135081	-0.15903897610405	-0.248602479037077	-0.132079442943783	-0.2801830963162	-0.223171422803281
Hnf4aos	0.193190860017175	0.193789593482608	0.224217829156657	0.248620095525347	0.311553087411623	0.218680136383406
Ldhc	0.194737454515096	0.0829072254978538	0.166659654963234	0.133932493241478	0.374809665342236	0.340293344541653
A230072I06Rik	0.137440642736212	-0.0878418030843138	0.161892068602441	0.0905517624829146	0.255610491998848	0.18462090671765
Golga2	-0.115245150307274	-0.0575941209040192	-0.369178802217286	-0.692282407708619	-0.32896257724904	-0.270127429882029
Piwil4	0.125978852760118	0.0373678771811834	0.136926700477775	0.0725418156148452	0.116855121183652	0.216064669852574
E330013P04Rik	-0.124249771319498	0.0113137050372512	-0.262998235025895	-0.0876331668071026	-0.296253328751749	0.02707443323908
Olfr453	0.235720329379173	0.0617137015305733	-0.0122071790574347	-0.0340060106794011	-0.0122475547508518	-0.0167731930668404
Dph2	-0.138648078873301	-0.477228278802203	0.221762071201223	1.17301997577206	1.07158423132328	0.732983623758141
Gpr141	-0.157116197645196	-0.207386252572086	-0.0315837437246147	-0.129658311379324	-0.0727365923353789	-0.17482257998353
Lpcat2	-0.165321643616153	-0.238960982811745	-0.162190249896737	0.553373346719175	-0.0327374576802644	-0.345735611870213
Aplnr	0.15054743850148	0.0797735652848779	0.0562753616146807	0.196638478335988	0.393760301891504	0.108541239244321
1520401A03Rik	0.13539335627509	-0.0267283227284505	0.0898771200121953	0.131680668848066	0.199380706282622	0.107194537607612
Irak2	0.115124710498426	0.138723934907443	0.307965052108289	-0.0422186252138008	-0.753392921458641	0.158677594957309
Rprd1a	-0.114042346692424	-0.0971702891051365	-0.0606205300483165	0.191190146280782	0.529816260906486	0.32833063553819
Fcrls	0.20529250979384	0.187975148550187	0.291883933991453	0.239543338339115	0.18048112986763	0.175022334624797
Gm26657	0.127505336808906	-0.00660448495783239	0.157522168932282	0.17884576127049	0.224802250829732	0.305280807675464
Pacsin1	0.118124110489414	-0.00610014276361159	0.0173216225463406	0.160376765223578	0.234975473703392	0.161917668083335
Prl2c3	0.217010496797152	0.251088112407761	0.193398286420241	0.416970013856335	1.20922435914052	1.00241558461579
Zscan2	-0.121204580114657	-0.691710335234402	-0.618378032908881	-0.483946737012417	-0.52356589488023	-0.506806728405522
Sprtn	0.114992806916327	0.133996217443061	0.754253516786104	0.909976938432798	0.719608558342621	0.476475800147172
Fam228a	-0.12435296680782	-0.112217604876311	-0.088675818255556	0.022444060404152	-0.0925552785030472	0.063215039275728
Gm5472	-0.20745929613054	-0.344221271955913	-0.274251343292741	-0.296006958297463	0.00671746229684711	0.0572402822835469
Crispld2	0.118654846166578	0.129800246577542	0.0520762391603942	0.358799708325997	0.56304125032732	0.300526139888297
Gm7467	-0.107664066511237	-0.202297975351048	-0.0431153114080551	-0.0878539528624849	0.0418523331573812	0.177875080476593
Dntt	0.10923129636633	-0.0520209451962854	-0.0242296610210051	0.0899586523812808	0.200175226471882	0.228641974005583
Gm10109	0.155891843978809	0.184174356870557	-0.160423711098782	0.192570174651409	0.19903384029778	0.0238840346448637
Zfp51	-0.145597929726669	-0.877102310299252	-0.711954192786086	-0.290499224542053	-0.22547278155956	-0.302233734631738
Olfr284	0.120967424882216	0.075246558000301	0.117778691999121	0.160322551348441	0.252928008469029	0.128426856391482
Zfp280d	0.113639237192057	-0.123320914681443	-0.493369158782579	-0.334574793139089	-0.140341633059576	-0.186874173354296
Gm5862	0.160290253542193	0.15425736884812	0.0924364666888104	0.0939582437864166	0.151418464460974	0.0862302943489999
Gm6288	-0.112845394462941	-0.165035591085109	-0.217337792327976	-0.211241385772087	-0.136839914096138	0.0160245777863333
Gp5	-0.113650549873685	-0.23868105187052	0.0460871387826947	0.0528965990714356	0.222706769005343	-0.0361851946059701
Coa3	-0.110673286526504	-0.139649110824923	-0.264121913698069	-0.955728918462945	-0.97886171669799	-0.0749131283337032
Tcl1b5	0.131701144849817	0.133644823398955	0.180194261501843	0.239794655618221	0.326433425461175	0.0518315428698291
Olfr1151	-0.126204524175588	-0.0263235093580549	-0.0865373089028019	0.0712029865312402	0.134104895757189	0.0539155895439229
Gm9799	0.123287273929105	0.0487880936649434	0.006959892096984	0.0126115108610545	0.142530256158962	0.1462415884441
Trerf1	0.136264999626711	0.1229103627489	-0.157092952115827	-1.6491210845378	-1.00185364598707	-0.404302076519727
Uts2	0.137900761376288	0.11540107416408	0.273587347510396	0.197149696672177	0.344819495017074	0.263731972795674
Zfp616	0.123924859059413	-0.0232289578736236	0.029383164138272	0.115187104662914	0.0729484410549572	0.267951317143784
Fam46a	-0.130334142933311	0.307090132656862	-0.2083437988334	-1.48150570034261	-1.33711175493142	-1.47665450962187
Ufsp2	-0.107154108099706	-0.129590000658833	-0.208274732162144	-0.27055868889679	-0.131927795064255	0.0286062640717564
Pdx1	0.174107859529381	0.147841205688918	0.262254673809573	0.228252726811623	0.270488709147172	0.26893486021817
Osbpl7	-0.107256869327371	-0.38580475397753	-0.16537474064771	0.0793422372445729	-0.146001524253352	-0.363919396351188
Palb2	0.109428988403077	-0.105527312837915	-0.348154543646975	-0.119570687879806	-0.0805101731412305	0.204675171892873
n-R5s215	0.137484767502109	-0.0728624874130244	-0.327678903749272	-0.178593841066123	0.161699893924308	0.104500771443385
Cpne6	0.108284767664654	0.0491683928051927	0.0601044184555448	0.0648897089638742	0.137618303438954	0.136692823092251
Patz1	-0.132323271060574	-0.494756633260556	-0.904232492259748	-0.481943548267466	-0.158988979326018	-0.52827852428576
Kcnj15	0.124965279757028	0.0751895669119955	0.0755515654334973	0.090925000614253	0.234448906755154	0.093717176614919
Bco2	0.110813805617726	0.184018743554543	0.0791102824618823	0.00173238917384122	0.11429253165206	0.144473144834848
Gm16485	0.150204036733252	-0.0220663334081124	0.0558008579994533	-0.0379710628684684	0.248626125093532	0.150023857630853
Gm13436	0.121625411999705	0.0527024330564405	0.053053147720334	0.260094291516106	0.405338238147486	0.612938867159164
Cbll1	-0.109897317418868	-0.534608578927243	0.183395414541163	0.441710161323341	0.369110765381777	0.155351863311505
Ube2nl	0.124353499452663	0.224477808826701	0.179403529410436	0.457836324192675	0.210494655965492	0.275662827819469
Khdc1a	0.125123522733444	-0.00310622892651846	0.268035213363545	-0.0902065783361765	-0.000109022060518882	0.19039156769243
Cdkn2aip	-0.120865927166687	0.1434809830389	-0.0803811045845144	0.0539532614856864	0.23899529268739	0.126542284864406
Gm16465	0.123377667831175	0.156071582854124	0.155756234758839	1.04819383505611	0.77468905554325	1.22297046015518
Crisp4	0.107451633774613	0.197445694849598	0.189547011290689	0.141497938466228	0.126650098109639	0.0943125503660891
Gins2	0.117589685493854	-0.00853033117187074	-0.0439542480554547	-0.469299333513586	-0.369925409394357	0.206478616489118
